@relation 'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute loan_amnt numeric
@attribute funded_amnt numeric
@attribute funded_amnt_inv numeric
@attribute term numeric
@attribute int_rate {'11.89\%','10.71\%','13.11\%','13.57\%','10.08\%','14.26\%','7.88\%','14.96\%','9.88\%','11.14\%','11.34\%','12.21\%','13.47\%','11.49\%','13.24\%','8.59\%','7.14\%','8.63\%','11.03\%','13.17\%','8.94\%','10.39\%','15.13\%','8.00\%','15.33\%','13.55\%','12.29\%','9.01\%','7.43\%','13.75\%','8.07\%','10.28\%','8.70\%','11.22\%','9.96\%','9.33\%','8.38\%','7.75\%','10.59\%','15.96\%','11.54\%','13.43\%','12.49\%','9.64\%','11.86\%','15.01\%','12.80\%','10.91\%','12.17\%','7.12\%','14.38\%','15.65\%','14.67\%','13.12\%','14.70\%','14.07\%','10.14\%','10.46\%','13.30\%','9.83\%','13.93\%','9.20\%','12.36\%','13.62\%','10.78\%','15.83\%','11.09\%','11.41\%','12.67\%','12.04\%','9.51\%','11.72\%','12.99\%','14.88\%','15.20\%','14.25\%','18.36\%','16.15\%','6.00\%','8.32\%','12.61\%','9.45\%','11.97\%','13.87\%','9.76\%','12.92\%','7.37\%','7.68\%','11.66\%','14.18\%','15.45\%','14.82\%','17.03\%','14.50\%','16.71\%','15.76\%','16.08\%','16.40\%','17.34\%','10.51\%','15.70\%','7.49\%','12.22\%','12.73\%','13.79\%','11.12\%','12.53\%','11.28\%','12.86\%','12.87\%','9.70\%','10.01\%','15.38\%','11.91\%','12.54\%','11.59\%','13.80\%','10.96\%','10.64\%','13.49\%','10.33\%','14.75\%','16.01\%','15.07\%','14.12\%','16.33\%','16.96\%','11.46\%','13.04\%','12.72\%','10.25\%','12.09\%','10.83\%','11.78\%','12.41\%','15.88\%','9.07\%','10.20\%','13.36\%','15.57\%','9.38\%','14.93\%','14.62\%','13.67\%','9.63\%','11.26\%','14.42\%','11.48\%','13.99\%','15.25\%','14.30\%','13.92\%','19.04\%','13.23\%','18.72\%','16.20\%','10.38\%','17.15\%','15.68\%','14.54\%','10.62\%','17.46\%','9.32\%','14.11\%','15.05\%','13.16\%','16.00\%','11.58\%','12.84\%','10.95\%','16.95\%','14.74\%','9.62\%','15.37\%','16.32\%','7.51\%','14.22\%','12.18\%','16.63\%','17.26\%','18.53\%','13.48\%','15.31\%','16.35\%','17.90\%','17.58\%','18.43\%','15.95\%','18.30\%','18.21\%','11.83\%','7.40\%','16.07\%','16.82\%','7.74\%','13.22\%','20.86\%','10.36\%','14.61\%','13.85\%','10.99\%','19.16\%','16.49\%','18.84\%','20.11\%','14.59\%','16.70\%','19.79\%','17.39\%','17.04\%','19.13\%','17.74\%','7.05\%','9.25\%','18.78\%','18.09\%','13.98\%','20.17\%','19.82\%','19.47\%','7.66\%','11.36\%','21.21\%','6.03\%','6.76\%','17.93\%','20.52\%','14.84\%','17.19\%','11.11\%','12.98\%','17.56\%','6.39\%','16.45\%','20.90\%','20.16\%','7.29\%','19.41\%','18.67\%','21.27\%','14.72\%','15.58\%','20.53\%','6.17\%','15.21\%','10.75\%','13.61\%','16.02\%','14.35\%','6.54\%','5.79\%','10.74\%','9.99\%','6.91\%','13.35\%','8.88\%','18.99\%','10.37\%','12.68\%','18.39\%','14.91\%','21.64\%','14.09\%','14.27\%','14.83\%','5.42\%','17.06\%','18.17\%','13.72\%','20.40\%','14.46\%','12.23\%','17.43\%','16.69\%','17.80\%','21.14\%','15.28\%','19.29\%','18.91\%','18.54\%','20.03\%','20.77\%','19.66\%','15.99\%','22.48\%','13.06\%','18.25\%','20.85\%','17.44\%','12.69\%','10.00\%','11.99\%','6.62\%','20.25\%','19.74\%','14.17\%','6.92\%','17.14\%','17.51\%','17.88\%','16.77\%','18.62\%','19.36\%','21.59\%','21.22\%','20.48\%','16.89\%','5.99\%','20.99\%','7.90\%','22.11\%','8.49\%','17.99\%','15.23\%','19.69\%','15.62\%','6.99\%','14.79\%','12.42\%','18.79\%','20.62\%','17.49\%','7.91\%','22.85\%','13.84\%','21.74\%','22.94\%','21.36\%','8.90\%','11.71\%','23.59\%','18.07\%','20.20\%','16.11\%','12.12\%','9.67\%','18.49\%','24.40\%','21.82\%','19.03\%','11.63\%','7.42\%','16.59\%','24.59\%','20.69\%','23.22\%','21.48\%','12.62\%','19.39\%','22.64\%','17.54\%','21.67\%','20.30\%','9.91\%','17.27\%','19.42\%','16.29\%','22.06\%','15.27\%','18.64\%','10.65\%','14.65\%','19.91\%','22.35\%','21.28\%','20.89\%','22.74\%','23.13\%','23.91\%','23.52\%','24.11\%'}
@attribute installment numeric
@attribute grade {B,C,A,D,E,F,G}
@attribute sub_grade {B4,B5,C2,C3,B3,C5,A5,D2,B1,C4,D3,A4,A3,C1,E4,D4,B2,A2,E2,F4,E1,D1,F1,F2,A1,F3,E5,D5,E3,G5,F5,G1,G4,G3,G2}
@attribute length numeric
@attribute home_ownership {RENT,OWN,MORTGAGE,NONE,OTHER}
@attribute annual_inc numeric
@attribute is_inc_v {Verified,'Not Verified','Source Verified'}
@attribute purpose {debt_consolidation,credit_card,car,home_improvement,small_business,major_purchase,moving,other,house,vacation,educational,wedding,medical,renewable_energy}
@attribute addr_state {CA,NY,TX,CT,MD,MA,MI,KY,MS,KS,GA,NC,NJ,WA,OH,AZ,IL,CO,WI,FL,IN,VA,ME,NE,NM,MO,UT,LA,SC,AL,TN,NH,SD,DE,WY,OR,MN,DC,HI,NV,VT,IA,ID,RI,PA,AR,OK,AK,MT,WV}
@attribute dti numeric
@attribute delinq_2yrs numeric
@attribute fico_range_low numeric
@attribute fico_range_high numeric
@attribute inq_last_6mths numeric
@attribute mths_since_last_delinq numeric
@attribute mths_since_last_record numeric
@attribute open_acc numeric
@attribute pub_rec numeric
@attribute revol_bal numeric
@attribute total_acc numeric
@attribute last_fico_range_high numeric
@attribute last_fico_range_low numeric
@attribute 'good loan' {yes,no}

@data
16100,16100,16075,60,'11.71\%',355.79,B,B3,0.5,MORTGAGE,36000,Verified,debt_consolidation,PA,27.8,0,725,729,0,0,0,10,0,13481,33,714,710,yes
4200,4200,4200,60,'17.27\%',105,D,D3,9,RENT,43000,'Source Verified',debt_consolidation,AZ,10.13,0,695,699,1,82,0,9,0,8843,19,629,625,yes
14000,14000,13975,60,'17.27\%',349.98,D,D3,4,RENT,28000,Verified,other,WA,6.34,0,700,704,2,0,0,5,0,6986,10,669,665,yes
21250,21250,21225,60,'16.77\%',525.5,D,D2,5,MORTGAGE,42500,Verified,debt_consolidation,MO,19.93,0,715,719,2,0,0,7,0,18352,13,684,680,yes
15000,15000,15000,36,'12.42\%',501.23,B,B4,12,MORTGAGE,80000,Verified,debt_consolidation,NC,5.61,0,720,724,1,0,0,8,0,10746,17,644,640,yes
9000,9000,9000,36,'12.42\%',300.74,B,B4,5,MORTGAGE,47000,'Not Verified',credit_card,FL,19.1,0,675,679,0,46,0,7,0,4012,17,714,710,yes
5600,5600,5600,36,'10.65\%',182.42,B,B2,6,RENT,60000,'Not Verified',debt_consolidation,CA,16.36,1,685,689,0,4,90,11,1,2238,25,684,680,yes
16000,16000,16000,36,'12.42\%',534.65,B,B4,1,RENT,90000,Verified,credit_card,PA,13.67,0,720,724,2,0,0,11,0,22488,19,714,710,yes
15000,15000,15000,36,'12.42\%',501.23,B,B4,6,OWN,155000,Verified,debt_consolidation,GA,17.85,0,690,694,0,0,0,14,0,68319,41,714,710,yes
20000,20000,18847.37306,60,'12.69\%',451.9,B,B5,7,OWN,85000,'Source Verified',home_improvement,LA,10.21,0,725,729,0,0,0,13,0,17537,31,689,685,yes
6300,6300,6300,36,'11.71\%',208.38,B,B3,2,RENT,30000,'Not Verified',credit_card,NY,7.2,0,695,699,1,38,0,6,0,6274,11,729,725,yes
18000,18000,17950,36,'9.91\%',580.05,B,B1,5,RENT,110000,Verified,debt_consolidation,FL,10,0,730,734,1,0,0,8,0,12371,22,714,710,yes
21000,21000,20120.80657,60,'20.30\%',559.89,E,E5,12,RENT,70000,Verified,credit_card,CO,23.21,0,670,674,2,0,0,17,0,12508,25,684,680,yes
23200,23200,23175,36,'7.90\%',725.94,A,A4,3,MORTGAGE,65000,Verified,debt_consolidation,MI,27.99,0,740,744,0,0,0,10,0,36381,34,704,700,yes
10000,10000,10000,36,'6.03\%',304.36,A,A1,9,MORTGAGE,80000,'Not Verified',debt_consolidation,MA,12.99,0,750,754,0,0,0,7,0,27644,17,769,765,yes
5000,5000,5000,60,'11.71\%',110.5,B,B3,5,MORTGAGE,38004,'Not Verified',home_improvement,MI,23.78,0,710,714,0,0,0,12,0,10023,17,679,675,yes
4000,4000,4000,36,'19.03\%',146.69,E,E2,12,MORTGAGE,80000,'Not Verified',vacation,NC,20.59,1,680,684,2,15,0,30,0,6654,56,684,680,yes
7400,7400,7400,36,'13.49\%',251.09,C,C1,0.5,OWN,25000,'Source Verified',debt_consolidation,AZ,8.45,0,690,694,0,0,0,5,0,5199,13,639,635,yes
11625,11625,11625,36,'13.49\%',394.45,C,C1,0.5,MORTGAGE,36000,'Source Verified',credit_card,KS,19.33,0,690,694,1,0,0,17,0,19979,31,669,665,yes
8500,8500,8500,36,'6.03\%',258.71,A,A1,2,RENT,25000,'Not Verified',credit_card,MD,1.73,0,760,764,0,0,0,6,0,2463,18,774,770,yes
14000,14000,14000,36,'10.65\%',456.03,B,B2,3,RENT,30000,'Source Verified',credit_card,CT,15.52,0,700,704,0,0,0,7,0,15542,14,674,670,yes
16000,16000,15975,60,'9.91\%',339.25,B,B1,12,OWN,40000,Verified,debt_consolidation,FL,9.39,0,780,784,1,0,0,6,0,13270,23,654,650,yes
10000,10000,10000,36,'9.91\%',322.25,B,B1,3,RENT,31200,'Source Verified',debt_consolidation,NY,14.81,0,710,714,0,0,0,13,0,5540,19,769,765,yes
2500,2500,2500,36,'14.27\%',85.78,C,C2,7,RENT,49500,'Source Verified',debt_consolidation,FL,10.33,0,670,674,1,52,0,7,0,9868,20,674,670,yes
3500,3500,3500,36,'6.03\%',106.53,A,A1,12,MORTGAGE,83000,Verified,car,IL,2.31,0,745,749,0,35,0,6,0,3092,28,734,730,yes
7000,7000,7000,36,'11.71\%',231.54,B,B3,4,OWN,39120,'Not Verified',debt_consolidation,FL,21.01,0,675,679,0,26,33,8,1,9414,26,669,665,yes
7100,7100,7100,36,'16.77\%',252.33,D,D2,1,MORTGAGE,33000,Verified,debt_consolidation,TX,24,0,680,684,2,0,0,4,0,6021,8,684,680,yes
15000,15000,15000,36,'14.65\%',517.42,C,C3,2,OWN,61000,Verified,credit_card,FL,11.88,0,685,689,1,0,0,8,0,19397,18,619,615,yes
10000,10000,10000,36,'6.03\%',304.36,A,A1,12,RENT,60000,'Not Verified',credit_card,CT,12.74,0,790,794,1,0,0,11,0,14019,18,764,760,yes
12000,12000,12000,36,'7.90\%',375.49,A,A4,12,RENT,62300,'Not Verified',debt_consolidation,NJ,16.7,0,725,729,0,38,0,15,0,8601,25,719,715,yes
9200,9200,9200,36,'6.03\%',280.01,A,A1,6,RENT,77385.19,'Not Verified',debt_consolidation,CA,9.86,0,755,759,0,0,0,8,0,7314,28,784,780,yes
10000,10000,10000,36,'13.49\%',339.31,C,C1,12,RENT,49200,'Source Verified',other,CA,20,0,690,694,1,35,0,10,0,5598,37,619,615,yes
9600,9600,9600,60,'13.72\%',221.99,C,C5,5,MORTGAGE,97000,'Not Verified',other,VA,15.02,0,705,709,0,0,0,9,0,48539,20,524,520,no
34000,34000,33975,60,'19.42\%',889.86,E,E3,6,MORTGAGE,65000,Verified,debt_consolidation,FL,17.26,0,715,719,0,0,0,9,0,13427,18,514,510,no
7500,7500,0.007652,36,'12.92\%',252.42,D,D2,3,RENT,59000,'Not Verified',debt_consolidation,OR,18.81,0,670,674,3,0,92,16,1,12195,44,594,590,no
1000,1000,1000,36,'8.59\%',31.62,A,A4,0.5,RENT,75000,'Not Verified',medical,NJ,2.42,0,750,754,3,0,0,4,0,5698,4,564,560,no
12000,12000,12000,36,'14.59\%',413.58,D,D1,8,MORTGAGE,133000,'Not Verified',debt_consolidation,VA,12.48,0,690,694,3,0,0,12,0,18159,30,524,520,no
5800,5800,5800,36,'13.48\%',196.76,C,C3,2,MORTGAGE,40000,'Not Verified',other,GA,14.58,0,680,684,0,0,0,8,0,4112,13,529,525,no
10000,10000,2225.004777,36,'11.66\%',330.53,C,C3,12,MORTGAGE,92400,'Not Verified',home_improvement,IL,10.74,0,675,679,3,0,0,16,0,46789,27,519,515,no
5000,5000,5000,36,'13.49\%',169.66,C,C1,7,RENT,44000,'Source Verified',credit_card,NJ,15.82,0,665,669,0,0,0,9,0,3985,13,559,555,no
17600,17600,17600,36,'13.49\%',597.18,C,C2,12,MORTGAGE,100000,Verified,debt_consolidation,NY,12.67,0,700,704,1,0,0,15,0,33594,38,499,0,no
4000,4000,4000,36,'11.71\%',132.31,B,B3,2,RENT,150000,Verified,other,AZ,4.34,0,705,709,0,0,0,5,0,1730,5,554,550,no
5000,5000,5000,36,'11.11\%',163.96,B,B5,5,RENT,38000,'Not Verified',debt_consolidation,VA,14.43,0,685,689,3,26,0,8,0,1501,21,499,0,no
4500,4500,4500,36,'13.49\%',152.69,C,C2,8,RENT,45000,Verified,car,TX,21.57,0,660,664,0,58,0,9,0,22250,19,499,0,no
2600,2600,2600,60,'17.49\%',65.31,D,D5,2,RENT,40000,'Source Verified',debt_consolidation,AL,13.02,0,695,699,1,0,91,10,1,2766,11,499,0,no
6000,6000,5975,36,'13.49\%',203.59,C,C2,12,RENT,72000,Verified,other,CA,6.43,2,680,684,1,14,0,5,0,2642,16,499,0,no
12000,12000,11975,36,'7.91\%',375.54,A,A4,5,MORTGAGE,39996,Verified,debt_consolidation,GA,24.63,1,710,714,0,17,0,13,0,5600,24,499,0,no
10000,10000,10000,36,'15.99\%',351.53,D,D2,4,MORTGAGE,36000,'Source Verified',debt_consolidation,CA,21.6,0,670,674,2,0,0,7,0,5245,16,499,0,no
25450,25450,25425,60,'21.67\%',698.14,F,F3,9,RENT,50000,Verified,debt_consolidation,IL,18,0,670,674,1,0,0,11,0,24512,24,594,590,no
24000,24000,23975,60,'10.65\%',517.64,B,B2,5,MORTGAGE,42000,'Source Verified',debt_consolidation,WA,8.94,0,765,769,0,0,0,7,0,10866,26,499,0,no
4000,4000,4000,36,'15.62\%',139.88,D,D1,3,MORTGAGE,60000,'Source Verified',debt_consolidation,MD,10.82,0,660,664,0,42,0,11,0,4746,17,539,535,no
19400,19400,19220.94393,36,'13.11\%',654.65,C,C2,3,MORTGAGE,70500,'Not Verified',debt_consolidation,VA,11.76,0,710,714,0,0,0,8,0,28071,15,549,545,no
2500,2500,2500,36,'14.22\%',85.72,C,C5,12,RENT,18984,'Not Verified',vacation,NJ,0,2,680,684,1,8,0,2,0,0,7,509,505,no
9750,9750,9750,36,'17.19\%',348.54,D,D2,3,RENT,20800,'Not Verified',major_purchase,CA,11.71,0,690,694,1,0,0,5,0,6865,6,539,535,no
6000,6000,5943.417085,36,'13.22\%',202.81,C,C2,12,RENT,45000,'Not Verified',debt_consolidation,IL,15.36,0,680,684,1,81,0,5,0,6026,11,504,500,no
15000,15000,9700.004903,36,'11.36\%',493.67,B,B5,12,MORTGAGE,72000,'Not Verified',small_business,MI,17.82,0,710,714,1,0,0,10,0,21367,34,599,595,no
5000,5000,5000,36,'15.99\%',175.77,D,D2,0.5,RENT,46000,'Source Verified',car,MD,11.56,0,680,684,1,62,0,3,0,9475,7,619,615,no
7500,7500,7350,36,'7.05\%',231.75,A,A1,1,RENT,12720,'Not Verified',car,FL,0,0,730,734,3,0,0,7,0,0,9,499,0,no
25000,25000,24975,60,'14.17\%',583.92,C,C5,12,MORTGAGE,65000,Verified,debt_consolidation,NJ,23.41,0,725,729,2,0,0,13,0,33542,34,524,520,no
6250,6250,6250,60,'13.72\%',144.53,C,C5,0.5,RENT,29000,'Not Verified',small_business,PA,20.61,0,675,679,3,0,0,8,0,7677,15,499,0,no
15000,9275,9205.046438,60,'15.70\%',224.08,D,D4,12,OWN,358680,'Source Verified',home_improvement,MD,2.71,0,680,684,0,0,112,9,1,10550,27,509,505,no
16000,16000,15875,36,'13.98\%',546.69,C,C3,12,RENT,58000,'Not Verified',debt_consolidation,WA,16.94,0,690,694,3,0,0,7,0,15841,16,499,0,no
20000,20000,16132.83399,36,'17.04\%',713.49,E,E3,9,RENT,186462,Verified,small_business,NY,12.5,0,700,704,0,24,0,10,0,21048,22,539,535,no
16000,16000,16000,60,'11.11\%',348.76,B,B5,1,MORTGAGE,45000,'Source Verified',debt_consolidation,NY,20.19,0,760,764,0,0,0,7,0,20876,47,584,580,no
14000,14000,14000,60,'16.77\%',346.21,D,D2,4,MORTGAGE,65000,'Not Verified',debt_consolidation,NV,20.42,0,690,694,2,36,0,8,0,13214,27,534,530,no
14075,10850,10825,60,'12.12\%',242.02,B,B4,0.5,MORTGAGE,56000,Verified,debt_consolidation,GA,21.04,0,765,769,1,0,0,17,0,3414,37,499,0,no
1200,1200,1200,36,'19.29\%',44.17,E,E4,2,RENT,34560,'Not Verified',other,NV,8.65,0,670,674,1,53,0,3,0,11238,9,499,0,no
3000,3000,3000,60,'14.91\%',71.23,D,D2,3,RENT,25000,'Source Verified',debt_consolidation,CT,12.86,0,680,684,2,0,0,5,0,8332,6,569,565,no
7000,7000,7000,36,'17.88\%',252.65,E,E5,2,OWN,75996,'Not Verified',other,PA,21.79,0,675,679,2,34,0,2,0,5855,10,529,525,no
5000,5000,5000,36,'7.90\%',156.46,A,A4,4,OWN,18000,'Source Verified',debt_consolidation,KS,3.47,0,750,754,0,0,0,2,0,1591,6,539,535,no
21000,21000,20950,60,'12.42\%',471.61,B,B4,7,MORTGAGE,53000,'Source Verified',other,OH,13.06,0,750,754,2,0,0,11,0,1501,24,609,605,no
5000,5000,4975,36,'6.17\%',152.5,A,A3,12,RENT,60000,'Source Verified',small_business,GA,21.9,0,750,754,0,0,0,5,0,9915,21,514,510,no
4000,4000,4000,36,'11.49\%',131.89,B,B4,0.5,RENT,12000,'Not Verified',debt_consolidation,NJ,14.4,0,700,704,0,0,0,5,0,3921,6,514,510,no
30000,30000,27730.18777,60,'20.25\%',799,F,F1,12,MORTGAGE,78000,'Source Verified',debt_consolidation,IL,16.32,0,680,684,1,36,0,10,0,15025,34,519,515,no
10000,10000,10000,36,'17.88\%',360.93,E,E5,12,RENT,100000,Verified,debt_consolidation,WI,17.72,1,675,679,3,18,0,25,0,14097,74,589,585,no
12000,12000,12000,36,'17.27\%',429.45,D,D3,12,RENT,250000,Verified,debt_consolidation,MA,16.42,2,660,664,0,13,0,7,0,42935,14,624,620,no
20000,20000,19797.18685,60,'17.80\%',505.7,F,F1,12,MORTGAGE,67000,Verified,debt_consolidation,CA,13.81,0,680,684,1,0,97,6,1,13905,14,604,600,no
11500,11500,11500,36,'6.03\%',350.01,A,A1,1,MORTGAGE,27600,'Source Verified',debt_consolidation,WA,24.3,0,760,764,0,0,0,8,0,13205,13,569,565,no
25000,25000,24750,60,'18.25\%',638.25,D,D5,12,OWN,70000,Verified,debt_consolidation,OH,13.44,0,695,699,0,0,0,11,0,24946,21,499,0,no
7675,3475,1550.014071,36,'13.87\%',118.55,D,D5,7,OWN,42994,Verified,credit_card,MO,24.51,0,685,689,3,0,0,5,0,21043,24,514,510,no
4200,4200,4200,36,'9.91\%',135.35,B,B1,5,RENT,56650,'Not Verified',other,CA,16.06,0,700,704,0,0,0,5,0,3360,37,574,570,no
11000,11000,10802.31,36,'13.11\%',371.2,C,C2,0.5,RENT,42000,Verified,other,CO,1.31,1,690,694,1,3,0,8,0,11514,28,504,500,no
6000,6000,6000,36,'9.99\%',193.58,B,B1,2,RENT,43000,'Source Verified',credit_card,NC,22.58,0,715,719,1,0,0,17,0,1337,20,549,545,no
7500,7500,7500,60,'12.68\%',169.43,C,C1,2,MORTGAGE,33260,'Source Verified',wedding,OH,12.19,0,710,714,0,0,0,6,0,3312,11,539,535,no
10000,10000,9975,60,'20.25\%',266.34,F,F1,12,RENT,56000,Verified,wedding,CA,13.07,1,685,689,0,6,0,8,0,5566,20,499,0,no
2500,2500,2500,36,'14.54\%',86.11,D,D1,1,RENT,31000,'Not Verified',debt_consolidation,PA,18.5,1,660,664,3,3,0,11,0,3080,17,664,660,no
35000,35000,34975,60,'20.25\%',932.17,F,F1,12,RENT,92000,Verified,other,DC,17.6,0,685,689,0,47,0,11,0,9558,20,499,0,no
10000,10000,10000,36,'15.20\%',347.64,D,D4,12,RENT,80004,'Not Verified',other,FL,21.21,0,680,684,0,0,73,6,1,16071,7,549,545,no
9600,9600,9600,36,'10.00\%',309.77,B,B2,4,MORTGAGE,80004,Verified,debt_consolidation,NV,23.11,0,715,719,1,52,0,14,0,8258,38,499,0,no
13800,13800,13800,60,'18.64\%',355.26,E,E1,3,MORTGAGE,62000,Verified,small_business,VA,4.61,0,690,694,0,0,0,5,0,868,11,549,545,no
25000,25000,24850,36,'15.57\%',873.63,D,D5,4,MORTGAGE,75000,Verified,debt_consolidation,NC,9.17,0,680,684,1,46,0,6,0,15955,39,634,630,no
4200,4200,4200,36,'9.91\%',135.35,B,B1,0,RENT,28080,Verified,credit_card,FL,12.61,0,705,709,0,54,98,10,1,7328,14,534,530,no
9000,9000,3649.999017,36,'12.61\%',301.56,D,D1,12,RENT,33600,'Not Verified',debt_consolidation,CT,14.68,1,685,689,0,10,0,6,0,14371,13,499,0,no
15000,15000,14975,60,'20.30\%',399.92,E,E5,1,MORTGAGE,95000,Verified,debt_consolidation,CA,10.67,4,660,664,1,15,0,9,0,20194,27,544,540,no
9525,3700,1875.010062,36,'11.66\%',122.3,C,C3,1,MORTGAGE,60417,'Not Verified',credit_card,WA,19.58,0,695,699,0,0,111,8,1,15948,31,514,510,no
4000,4000,1199.992159,36,'12.36\%',133.55,D,D1,1,RENT,50000,'Not Verified',debt_consolidation,CT,8.66,0,660,664,1,25,88,13,1,9380,24,499,0,no
10000,10000,10000,36,'13.06\%',337.23,C,C2,0.5,RENT,35000,'Source Verified',debt_consolidation,CA,13.06,0,675,679,1,0,119,7,1,7380,25,584,580,no
12000,12000,12000,36,'14.26\%',411.67,C,C5,4,RENT,85000,'Not Verified',debt_consolidation,MD,15.78,0,705,709,3,0,0,5,0,2335,21,499,0,no
6000,6000,6000,36,'10.75\%',195.73,B,B2,4,RENT,35004,Verified,debt_consolidation,MO,22.76,0,705,709,1,37,0,11,0,7764,17,519,515,no
20000,20000,19899.31987,36,'17.74\%',720.42,E,E5,12,MORTGAGE,200000,Verified,debt_consolidation,RI,8.89,2,660,664,3,4,0,8,0,24724,35,519,515,no
8000,8000,7975,36,'11.36\%',263.29,B,B5,3,RENT,45000,'Not Verified',debt_consolidation,CA,22.93,0,690,694,3,33,0,11,0,13146,24,504,500,no
9600,4125,1625.001838,36,'11.97\%',136.95,C,C4,0.5,RENT,70000,'Not Verified',debt_consolidation,CA,6.6,0,675,679,2,43,0,12,0,16952,14,499,0,no
12000,12000,6674.991994,36,'10.20\%',388.34,B,B1,2,RENT,75000,Verified,credit_card,NY,6.88,0,765,769,0,0,0,6,0,0,14,509,505,no
5000,5000,5000,60,'10.75\%',108.09,B,B2,0.5,MORTGAGE,25000,'Not Verified',small_business,SD,19.78,0,735,739,0,0,0,8,0,2359,27,649,645,no
25000,25000,24925,60,'17.93\%',633.89,E,E5,3,MORTGAGE,124000,Verified,debt_consolidation,NJ,9.41,0,690,694,2,74,0,9,0,28762,29,554,550,no
17600,14275,14275,60,'18.25\%',364.44,F,F1,3,MORTGAGE,75000,Verified,small_business,AR,15.47,0,670,674,1,0,111,17,1,9323,43,554,550,no
12000,12000,12000,60,'15.28\%',287.25,D,D3,12,MORTGAGE,60000,'Not Verified',small_business,IL,24.02,3,680,684,2,15,0,10,0,9352,26,564,560,no
4500,4500,4250,36,'10.99\%',147.31,B,B3,12,RENT,66000,'Source Verified',debt_consolidation,OK,23.95,0,680,684,0,62,0,6,0,11722,10,499,0,no
12375,12375,12375,60,'20.48\%',331.18,G,G2,12,OWN,30000,'Not Verified',debt_consolidation,CO,14.88,0,665,669,1,0,0,3,0,12657,7,499,0,no
6000,6000,5975,36,'14.96\%',207.87,D,D2,12,MORTGAGE,40000,'Not Verified',major_purchase,TX,8.49,0,660,664,0,0,0,16,0,2998,31,524,520,no
3000,3000,3000,36,'16.89\%',106.8,D,D4,5,RENT,60000,'Not Verified',medical,NY,2.54,3,665,669,0,20,12,3,2,0,10,524,520,no
5000,5000,4775,36,'12.18\%',166.5,B,B4,0.5,MORTGAGE,55000,'Not Verified',other,KS,22.45,0,700,704,3,0,0,6,0,16957,10,499,0,no
8000,8000,8000,36,'10.59\%',260.36,B,B2,0.5,RENT,26400,'Source Verified',debt_consolidation,MI,16.41,0,720,724,3,0,0,13,0,11672,27,514,510,no
4500,4500,4500,36,'12.61\%',150.78,C,C2,3,RENT,55362,Verified,debt_consolidation,TX,23.12,1,670,674,0,5,0,9,0,5140,27,609,605,no
10000,10000,9763.482009,60,'12.61\%',225.54,C,C2,7,MORTGAGE,82000,'Not Verified',house,CT,14.63,0,710,714,3,0,0,10,0,20914,39,504,500,no
15000,15000,15000,60,'19.91\%',396.66,E,E4,12,OWN,86000,Verified,credit_card,NY,20.99,0,665,669,1,61,0,12,0,29710,45,554,550,no
35000,35000,32822.77251,60,'18.39\%',896.22,E,E2,12,MORTGAGE,100000,Verified,home_improvement,CA,4.96,1,710,714,0,16,0,8,0,936,17,779,775,no
19200,19200,19150,36,'12.87\%',645.76,C,C1,9,RENT,80000,'Not Verified',credit_card,NY,10.93,1,740,744,0,13,0,4,0,222,15,499,0,no
10000,9625,2500.001359,36,'14.11\%',329.46,D,D1,1,RENT,45000,'Not Verified',debt_consolidation,CA,22.48,0,680,684,0,0,0,9,0,13575,13,569,565,no
12000,12000,12000,60,'14.27\%',280.91,C,C2,12,RENT,85000,Verified,medical,NY,23.97,0,715,719,1,0,0,19,0,43129,61,589,585,no
2700,2700,2700,36,'7.90\%',84.49,A,A4,3,MORTGAGE,88000,Verified,renewable_energy,PA,26.82,0,725,729,1,0,0,15,0,14552,48,554,550,no
8500,8500,8450,36,'13.22\%',287.31,C,C2,2,RENT,18000,'Not Verified',major_purchase,NY,13.67,0,680,684,0,0,0,13,0,4867,16,599,595,no
4600,4600,4575,60,'18.25\%',117.44,F,F1,0,RENT,36636,Verified,debt_consolidation,CA,23.71,0,680,684,3,0,0,4,0,7328,14,499,0,no
5000,5000,4700,36,'14.22\%',171.43,C,C5,4,RENT,65000,'Not Verified',other,NJ,14.97,0,665,669,0,78,0,16,0,6767,24,614,610,no
7500,7500,7500,36,'14.27\%',257.32,C,C2,12,RENT,38400,'Not Verified',other,CA,23.81,1,665,669,0,15,0,7,0,7943,27,499,0,no
8000,8000,8000,60,'13.49\%',184.04,C,C2,5,MORTGAGE,103050,'Not Verified',debt_consolidation,IL,14.45,0,690,694,0,50,0,10,0,30884,43,499,0,no
